gene,pVal
"DDX59",0.503313490632555
"DDX19B",0.503314032981477
"RPN1",0.503409348582178
"TRA2A",0.50360250044199
"ITFG3",0.503633022230859
"C19orf80",0.503633022230859
"ATF5",0.503753955997258
"PCGF5",0.503884080494149
"EIF5",0.504008264460395
"BCR",0.504243378376703
"NKAP",0.504317863173955
"CACFD1",0.504322198900238
"PLSCR1",0.504475657929793
"SERPINE2",0.504475657929793
"FH",0.504594925910415
"RPUSD1",0.504983850459305
"GEMIN6",0.504988103767603
"ETFA",0.505096596830903
"POLK",0.505359832488153
"CISD2",0.505487325342887
"AP1G1",0.505491518432241
"YWHAE",0.505669101178055
"NUDT2",0.506134223376512
"NPM3",0.506194625118884
"MAST3",0.506207639299827
"LGR4",0.506353875638381
"RAP2A",0.506353875638381
"LSM4",0.506588608724427
"RPL4",0.506655139468828
"RPS11",0.506655139468828
"CRYL1",0.506929046011369
"CTD-2267D19.2",0.506935770835743
"PPP1R9B",0.506935770835743
"TNFSF10",0.506985132911321
"GPC1",0.506985392576625
"ZC3H6",0.507080712233159
"DNAJC30",0.507634299904097
"UBE3C",0.507893064506427
"NELFA",0.50814944671838
"FABP5",0.50814944671838
"BECN1",0.508239658335607
"ARL1",0.508239658335607
"PIK3CA",0.508681562521427
"APPL2",0.509193212984553
"SLC22A1",0.509193618932992
"C20orf194",0.509193618932992
"MALAT1",0.509211068129703
"MRPL40",0.509270182806568
"ELAVL1",0.509541871281712
"EPB41L2",0.509552151482781
"KDM5B",0.509604897513454
"CTNNB1",0.509641652894227
"GRK6",0.509728082309787
"MET",0.51015746627003
"ZNF281",0.511018171671901
"FAM122B",0.511165642828388
"LONP1",0.511246368414129
"CDK4",0.511306453554904
"ADAT1",0.511359098615884
"SCAF4",0.511359098615884
"CBS",0.511363052464834
"HNRNPA3",0.511675901567561
"MT-CO2",0.511773734270649
"TTC23",0.511856631361966
"SIRT2",0.511856961774095
"SF1",0.511910264940118
"CALM1",0.512229683859978
"ACP2",0.51236438402995
"SRRD",0.512937777628343
"CAP1",0.512986155844368
"SH3GLB2",0.513009118829502
"LIMK1",0.513009118829502
"MICALL1",0.51319877373814
"FNDC4",0.513200012192491
"DBN1",0.513417406882224
"ABCC2",0.513725145884037
"ELP2",0.513977265074052
"CCND1",0.514066298174903
"DHRS7",0.514279213775849
"ZNF75A",0.514495538840124
"ZNF581",0.514571637422972
"RP11-295G20.2",0.514825556489328
"KRT19",0.514934623989964
"PTRF",0.515014375709774
"C9orf3",0.515055325976348
"GBP1",0.515260875289729
"HKDC1",0.515561611899887
"SIRPA",0.515656259033942
"SAV1",0.515656259033942
"EXOSC10",0.51655235602223
"CLK1",0.516906587738923
"GINM1",0.516906587738923
"APOE",0.516919186276511
"MOB2",0.516950746500123
"NNT-AS1",0.516950746500123
"MAZ",0.517001132907969
"RRAS",0.517469346418166
"BIVM",0.51747945303268
"PRKDC",0.517479712779598
"TXLNA",0.517497805665704
"PRKRIP1",0.517659364008833
"RAD54L2",0.517659364008833
"UNC13B",0.517892891695429
"F7",0.517892891695429
"AP2A2",0.518273770563235
"PRDX4",0.518315364396563
"MGST2",0.518352229406653
"TMEM41A",0.518375596522714
"APOL1",0.518390785060723
"GCLM",0.518476579699012
"ARHGAP18",0.51882944752623
"NPC2",0.519162114086839
"SEC23A",0.51922230986575
"LPIN3",0.519286070880771
"TIMP2",0.519286070880771
"ORMDL2",0.519419933215899
"SGMS2",0.519419933215899
"EFCAB14",0.519431919052886
"ZNF69",0.519449891921423
"NPRL3",0.519449891921423
"C2orf69",0.519449891921423
"BAMBI",0.519525445951922
"ITPR2",0.519525772897133
"ANG",0.519936072773704
"SPOP",0.51997208401903
"SUDS3",0.520020553409912
"TRIAP1",0.520020747789332
"MAP2K2",0.520183996957397
"BNIP3L",0.52056535963315
"ERLIN1",0.520701014045003
"EIF1AX",0.520754035500748
"HSD17B4",0.520904558334366
"PITPNA-AS1",0.521044784645121
"ICK",0.521156072427576
"ATP6V0A1",0.521517733729978
"RBL2",0.521794530820853
"CNOT6",0.521794530820853
"FOXA3",0.521887513880163
"NCOA2",0.521956799620142
"HDHD3",0.521957078957621
"CRTC3",0.521961238731026
"LSM5",0.521990170322184
"INADL",0.522084304618075
"ELF3",0.522320217133195
"DR1",0.522452046274638
"TFDP2",0.522744551387926
"TSTD1",0.522787222686572
"NADSYN1",0.522800604151575
"MGME1",0.522800604151575
"SBF2",0.523567113932125
"UBE2I",0.523609045515352
"PTPRG",0.523656416139816
"RNF34",0.523656416139816
"LGALS8",0.523921513152541
"RELA",0.524023748211986
"MRPL52",0.524302075745888
"C21orf2",0.524306461964456
"TFIP11",0.524306461964456
"C8orf82",0.524306461964456
"NFATC3",0.524428495342367
"CYP2C9",0.524799288700283
"AHR",0.524809568234824
"C12orf73",0.525092049177903
"RBM42",0.525251075727044
"ACTN4",0.525347524818503
"CNOT1",0.52540617553642
"EHMT1",0.525748188300228
"HGSNAT",0.525909190888619
"HADHB",0.526004337805562
"GOSR2",0.526565052378484
"HSPA4",0.526751538490268
"VKORC1L1",0.526772386073018
"WDR45B",0.526823682492261
"GPT2",0.526927084583569
"PUM1",0.527171082829336
"ESF1",0.527343214659048
"HSD17B6",0.527516517354729
"LEPR",0.527880344060119
"NDUFAF3",0.528126188485336
"MLLT10",0.528291318526327
"UBE2J2",0.528546754906266
"RPS26",0.528593522492299
"LZTS3",0.528659279130813
"OSBPL2",0.528659279130813
"TAOK1",0.528810377508041
"WDR77",0.528918952758284
"TXNRD1",0.529007693694691
"SEL1L3",0.529193738560112
"SORBS2",0.529338098479341
"RWDD1",0.52964971167664
"C14orf119",0.529677594448236
"RBPMS2",0.529748035679485
"TSSC1",0.529748351017937
"KIAA2026",0.529838355206074
"DDT",0.530074465196299
"DDX6",0.530493184169393
"ATMIN",0.530493184169393
"LIX1L",0.531246080012713
"TMEM37",0.531624624440234
"RC3H2",0.531666387083798
"ROCK2",0.531824678809674
"PPM1A",0.531890709619715
"SP3",0.531972074959911
"LINC00116",0.531997496505348
"ZNF480",0.532121569905744
"SMARCE1",0.532562331648904
"ANKRD46",0.532654609278356
"C8orf47",0.532664348213967
"AC004951.6",0.532687185512641
"SIN3A",0.532687185512641
"ALPK2",0.532687185512641
"SULF2",0.532687185512641
"CBX5",0.532915926759479
"RTFDC1",0.5330432963701
"TPD52L2",0.53306565509709
"CDC16",0.533305797486838
"C14orf132",0.533560924600411
"IRS2",0.533560924600411
"KIF13A",0.534112735707147
"WDR34",0.534168849945064
"PPAPDC1B",0.534719476150578
"DDA1",0.534856977320761
"CCDC25",0.534857162168699
"MPDU1",0.534965473212667
"ARSJ",0.53516484469906
"NCL",0.535167060128462
"ANKRD12",0.535372160567275
"POLD4",0.535662992862484
"IRAK2",0.535921486582588
"YY1AP1",0.535929856101414
"DNAJC19",0.53611570026439
"GNL3",0.536403571440334
"TMEM115",0.536407406071741
"TTC39C",0.536452789341161
"EPDR1",0.536836521171576
"ANXA4",0.537400392881017
"TEX2",0.537419765542007
"SLC35F5",0.537468861319298
"SF3B1",0.537497395276712
"PNMA1",0.537766480568741
"GOLPH3",0.537792750955435
"CHMP3",0.537794917938336
"SMARCA5",0.537989942653712
"PLEC",0.538000333575165
"CHMP7",0.53837148519099
"KLF13",0.538454375096091
"CDK12",0.538552703946496
"CREBZF",0.538674870035671
"NFKBIL1",0.539449507813617
"TRIM13",0.539757272762511
"PHF14",0.539961487248056
"CISD3",0.540110701086588
"RBM47",0.540296201210257
"EMC6",0.540525072697918
"LOXL4",0.540655482841224
"PPIC",0.540875350726254
"LINC00998",0.541015426854789
"APEX2",0.541350671827848
"ZNF652",0.541695973825994
"RAB3GAP2",0.541714545368349
"ARPC3",0.54183224880007
"CNPY3",0.542641677379708
"RP11-304L19.5",0.542667503103252
"PRR14",0.542667503103252
"ZC3H14",0.542882794359083
"POLE3",0.543151737476477
"DNALI1",0.543486604103886
"NFKBIB",0.543486604103886
"CTSS",0.543525419637098
"LDLRAD4",0.543579415130027
"DPY19L1",0.543606451164435
"KLF11",0.543606753591346
"ATG4B",0.543733749255014
"FUCA2",0.543844280566916
"DDAH2",0.543989021202497
"QDPR",0.543991498006559
"LAMA5",0.544206898159145
"PACSIN3",0.544206898159145
"SLC39A3",0.544348867193463
"LANCL1",0.544439206329623
"RNF121",0.544581424691908
"PAPD5",0.5446207712748
"PPP1R7",0.544621017203765
"MECP2",0.544947948970495
"PCGF2",0.544947948970495
"SLC25A17",0.544947948970495
"ESYT1",0.54499251135171
"FGFR1OP2",0.545151553687285
"FXN",0.545201051174782
"GPC6",0.545730492643579
"C12orf57",0.545880505399428
"MAFG",0.546005912176581
"CCDC6",0.546123020654094
"EFTUD2",0.546252194617808
"RNF213",0.546533908161213
"CSNK1E",0.546871523435871
"UBE2R2",0.547324652012982
"KATNAL1",0.547692372725779
"NDUFAF5",0.547692372725779
"SEPHS1",0.547729249669573
"CUL5",0.548297149695114
"RPS5",0.548345056223439
"AGPAT2",0.548431419371843
"ADM2",0.548505085796405
"B9D1",0.548505085796405
"PVRL2",0.548531622483007
"MED11",0.54861466312234
"GNPTAB",0.548945144856711
"ARPC5",0.549011910356567
"PPP1R10",0.549155427736352
"EPHX2",0.549257271116702
"LARP4B",0.549273481333547
"C1S",0.549713990452594
"IPO7",0.54992586091748
"DUSP10",0.549939192624614
"RBCK1",0.550156221607323
"RAB7L1",0.550157313997202
"RWDD4",0.550157313997202
"LMBRD1",0.550223035721605
"MFN2",0.550231532482235
"TOR1B",0.550695823907369
"RPL18A",0.551005858437192
"CRYZ",0.551081721068195
"CCNT2",0.551541555910775
"RASA2",0.551541555910775
"SUMO2",0.55157032593154
"KNG1",0.552264052537508
"SMC6",0.552740141136165
"OXA1L",0.55282798936877
"LSM2",0.552828169080945
"STAT2",0.553078514163687
"WDR46",0.553078514163687
"REEP6",0.553160352283356
"HSF1",0.553216456393729
"PGLS",0.553227225529868
"SNW1",0.553407247449597
"SERPINH1",0.553452697079064
"SYNE1",0.553452697079064
"CBY1",0.553452697079064
"MORF4L1",0.553558607003745
"CALM3",0.553618542664309
"RNF13",0.553657434268413
"E2F6",0.55389237654799
"RCOR1",0.554089579764403
"DMTN",0.55425547685912
"CHD1L",0.55425547685912
"RB1CC1",0.554597489704508
"SLC35E2B",0.554611636686741
"SLC39A10",0.554754367644185
"G3BP1",0.555040690377671
"ERRFI1",0.555098451149292
"STX17",0.555156769256809
"PHC3",0.555156769256809
"ZC3H7A",0.555156769256809
"PRPS2",0.555760216641575
"HEXB",0.555783360827159
"CHTOP",0.555908262566362
"RP13-270P17.3",0.555985325932906
"COX14",0.556131295383551
"TRAPPC8",0.556369594400757
"RP11-91K9.1",0.556396080402371
"SFXN3",0.556636502180399
"FEM1A",0.556636502180399
"TSC22D3",0.556957125581466
"B4GALT2",0.557057700382578
"TMED1",0.557187566094389
"CD2AP",0.557187566094389
"LMNA",0.557225010513114
"TMEM140",0.557463780038082
"HAO1",0.557463780038082
"PARP9",0.557926021023855
"PTER",0.558011465362242
"OTUD5",0.558011866502141
"UBA3",0.558011866502141
"SUPV3L1",0.558011866502141
"PARP1",0.55809745232231
"APH1A",0.558256595975356
"KIAA2013",0.558300663213228
"UBE2L3",0.558427379595116
"SUB1",0.558461187527383
"EGFR",0.558552639513733
"MBD2",0.55888028128253
"PLA1A",0.559040784580427
"WWTR1",0.559096967214991
"LNX2",0.559139678214434
"RAB21",0.55941253557132
"NUB1",0.559434180958131
"PUS1",0.559635298497033
"PPP5C",0.559635298497033
"CCDC115",0.559635298497033
"MLEC",0.559711400281265
"ETHE1",0.559756952996416
"TIPIN",0.559994567289095
"RHBDD2",0.560708957679064
"USP33",0.561054011865082
"NGLY1",0.561054011865082
"ZADH2",0.561101210707906
"RNF141",0.561654119616889
"RPL12",0.561712003655676
"RRBP1",0.561806899453575
"UBL3",0.561891607438862
"SUMF2",0.561986188591221
"RP1-60O19.1",0.562175528041355
"CPSF6",0.562285212940714
"WIPI1",0.562571981740502
"PARVB",0.562572379809927
"SPECC1",0.562572379809927
"TNFRSF10B",0.562732113220872
"SLC37A4",0.562738641164567
"TMC6",0.562903628298155
"RNASEH2B",0.562903628298155
"KLHL8",0.562903628298155
"HAUS2",0.562903628298155
"HSPBP1",0.562903628298155
"ZNF790",0.562903628298155
"VPS41",0.563056678946957
"IFI35",0.563344173356379
"MORN2",0.563413038550006
"IL17RA",0.564131281079799
"RPS27A",0.564404342242453
"IGF1",0.564421355589975
"BCAR1",0.56463021413866
"ORMDL1",0.564750598832606
"TOR1A",0.564750598832606
"SH2D4A",0.564929556858153
"SPNS1",0.564929556858153
"C14orf182",0.564956551026709
"WIBG",0.56497096287409
"CHD4",0.565259529048086
"BEST1",0.565261865236384
"FOSL2",0.565429710460639
"RBBP5",0.565488419255549
"DIS3",0.565488419255549
"FAXDC2",0.565488419255549
"LYPLA2",0.566253502344687
"ADIRF",0.566566061952973
"COL5A2",0.56666042792869
"EIF3L",0.567109723820627
"RASAL2",0.567150811227242
"IL1RN",0.567150811227242
"PDLIM3",0.567150811227242
"PCK1",0.567150811227242
"SRSF1",0.567594912171194
"TBC1D16",0.568018965457928
"XPO4",0.568018965457928
"MRPL53",0.568018965457928
"DERA",0.568254740090705
"RAB11FIP1",0.568386193423721
"CDC37L1",0.568411110407385
"SPATA33",0.568425409373821
"P4HA1",0.568425409373821
"TMEM136",0.568644584393449
"ABL1",0.568644584393449
"NDUFA8",0.568717991850913
"CXCL14",0.568906866484091
"ZNHIT1",0.569129426769955
"CNOT6L",0.569438775785248
"ATF4",0.569565489699553
"HPCAL1",0.569935578800718
"SMG5",0.569937090968427
"NABP2",0.569939596961472
"YWHAB",0.569995751446051
"TIMM8B",0.569995751446051
"OARD1",0.570602461668788
"IER5",0.571052627294576
"ARL8B",0.571090172581819
"TMEM184A",0.571362503707546
"OXR1",0.571747020353902
"REXO1",0.571747020353902
"STRA13",0.572245600143449
"CISD1",0.57251316873113
"TMEM56",0.572746917272814
"TTLL12",0.5727906466447
"PBRM1",0.572837817123899
"MAN2B2",0.572897504503888
"PHTF1",0.572897504503888
"BBS10",0.573156438257037
"IGFBP4",0.573168166367898
"MAOB",0.57338624202954
"TBC1D9",0.574032230047494
"MTHFS",0.574199336016366
"TM4SF5",0.574394205779286
"UBE2N",0.574566236451627
"VPS26B",0.574885561679367
"NUDT21",0.575106792797556
"GUK1",0.575223327430693
"MT-ND4",0.575234806301451
"SEPT8",0.575460602885214
"C20orf24",0.575943256772351
"TMEM147",0.575943397068356
"DDX56",0.576349319432367
"NINJ2",0.576349319432367
"LTB",0.576729096811228
"OSBPL1A",0.576750029133941
"THOC6",0.576750029133941
"ABHD14B",0.576845258967285
"RPUSD3",0.576901085562664
"ZNF33A",0.576901377487482
"SFT2D1",0.576901377487482
"RAB18",0.577031330384969
"SUGP2",0.577349375878869
"ACTR2",0.577677413783522
"FBXO11",0.577722612508408
"TMEM50B",0.577722612508408
"BOK",0.577723158793631
"CBR4",0.577874226384861
"ABCB1",0.578209496812242
"USP1",0.578315847399477
"SACS",0.578315847399477
"PIM1",0.578469010546788
"CLK4",0.578469010546788
"GAN",0.578513629277004
"SETD9",0.578871285829187
"ARID4A",0.579049899348739
"ACADVL",0.579459308886908
"KLHDC3",0.579460188918537
"USP8",0.579652755619368
"ACP1",0.579720370777201
"FAM126B",0.579884589827842
"GSTO1",0.579931763603968
"SRA1",0.580394543883475
"RHOU",0.580685166521933
"MEX3C",0.580918390780509
"PTBP3",0.581262634091405
"CAMK2D",0.58150139050969
"RUSC2",0.582287061858829
"WBP1L",0.582444040282353
"CHCHD1",0.582570150922015
"DDX46",0.582722803577713
"SHMT2",0.582737119010516
"TNFAIP3",0.582938506684114
"STX16",0.583151624803082
"RABL6",0.583392449154899
"CHM",0.583445169740085
"NPRL2",0.583588641490147
"BMPR2",0.584007445634463
"ARHGAP29",0.584254631456425
"CD302",0.584324460173663
"USP7",0.584453874820172
"FSTL3",0.584579124147595
"MYO6",0.584643529932784
"KDM2A",0.584728014163331
"DEFB1",0.585271020617691
"TRIP11",0.585723863003015
"RNF19A",0.585905547745863
"HIGD2A",0.586054476619774
"ISCU",0.58661300725821
"AP1AR",0.586881789360352
"NCSTN",0.586881789360352
"ITPA",0.586882752876762
"SRPK1",0.587280891230676
"NCKAP1",0.587877644290328
"DPYSL2",0.587909395735896
"CYB561D2",0.588234528543734
"CKAP4",0.588237407303448
"LMTK2",0.588441187187681
"VTA1",0.588441187187681
"CDC42",0.588819723660035
"INTS3",0.588946219643012
"ZNF280D",0.588991453590725
"SNRNP200",0.589043215362928
"RAB3B",0.589245742650124
"STEAP3",0.589623769410573
"LSM12",0.589758931868952
"IFT20",0.590153718061958
"DCTN4",0.590178747006509
"SYNGR1",0.590242233362328
"RPL31",0.590284964212802
"ATXN3",0.590306749925819
"ABCC6",0.591112086864588
"SCAMP2",0.591344063955968
"MBNL1",0.591675777467986
"UBA6",0.592269855100947
"ACN9",0.592442446905139
"DDX3Y",0.592442446905139
"SHROOM3",0.592670667483649
"ITM2C",0.593215038586487
"AGPAT3",0.593432101345637
"SIK3",0.593456877545381
"CSRNP1",0.593456877545381
"KHK",0.593531112481545
"ARAP2",0.593701275872591
"C12orf76",0.59380179590285
"FUNDC1",0.59380179590285
"RFX1",0.59380179590285
"LRP5",0.593906618232969
"RAB6A",0.594062039980471
"PRR7",0.594394240915614
"POLR2H",0.594402171274441
"BMS1",0.594445638895606
"SELT",0.594608916122845
"FAM208B",0.594989665735546
"PALM3",0.594989665735546
"METAP1",0.594989665735546
"PELI1",0.59521825216454
"BET1L",0.595218540338535
"AC106876.2",0.595218855367292
"APMAP",0.595802908983804
"OSTM1",0.595963169715271
"MAPKAPK5-AS1",0.59608045591502
"GIT2",0.59608045591502
"ACIN1",0.596100504289356
"CKS1B",0.596301913668627
"SHISA5",0.596301913668627
"REXO4",0.596632109513557
"TMEM160",0.596720548647895
"ELOVL2",0.596991463833752
"RSBN1",0.596991463833752
"CD58",0.597102685617843
"RP11-452F19.3",0.597115911437587
"DYRK1A",0.597115911437587
"SIPA1",0.597244616515618
"TIMMDC1",0.59724815714854
"ANAPC5",0.597691766321579
"SSB",0.597720777238866
"MCCC1",0.597802868952238
"EIF4E",0.597992661209325
"NTN4",0.598309530399493
"RMND5B",0.598333879688694
"FAM213A",0.598835540706689
"SNX5",0.598883059821803
"CDK16",0.598889540606634
"FBXO45",0.598938624062114
"KIAA1432",0.598938624062114
"CDK2AP2",0.599335146363558
"IPMK",0.599689471504264
"MEX3D",0.599689471504264
"TUBA1A",0.599689471504264
"TMX4",0.60009347215404
"MRPL55",0.600344725268798
"FERMT2",0.600371444220196
"LARP1B",0.600546922845535
"FKBP4",0.600645585989365
"SHC2",0.600878694697058
"NFIB",0.601066355943545
"TRAPPC2L",0.60141225864368
"SDCBP",0.601459896619867
"ARFGEF2",0.601520503169008
"MIA3",0.601520503169008
"PLEKHA4",0.601556305823976
"KLB",0.601730142739938
"SET",0.601731289653043
"UBE2M",0.602252537586249
"ITFG1",0.602642627685556
"MTHFD2L",0.602642627685556
"FAM83H",0.602642627685556
"COX5B",0.602645018163821
"ENTPD6",0.602763931907345
"ZFYVE19",0.602776058732533
"PSTPIP2",0.603264088759547
"MOV10",0.603264088759547
"RRAGA",0.603288099477159
"AC009403.2",0.603546521586084
"PYURF",0.603668088530086
"DBNL",0.60377943265705
"CUL4A",0.604016477057602
"ZNF770",0.604713817894149
"LAPTM4A",0.604995752120433
"ARFGAP3",0.605290687169402
"BAZ1B",0.605387428911296
"COA3",0.605510492200044
"SNCG",0.605947601698063
"DHX15",0.60610626983456
"KIF2A",0.606136830320873
"NUTF2",0.606664651546939
"SORBS3",0.607476316026742
"CYP27A1",0.607575221718499
"GPATCH2L",0.607794486853921
"PHF5A",0.60790060786643
"STK24",0.608409876467431
"ARL4C",0.608410081415826
"YTHDF1",0.608462277919159
"IGF2",0.60857670825919
"NR1D2",0.608620090609667
"RP11-277L2.3",0.608620090609667
"UFM1",0.609073280261111
"WDR13",0.609073433522814
"NUBP1",0.609139129222124
"SRSF10",0.609139129222124
"MPZL2",0.609272227114966
"SLC27A4",0.60940649407398
"AP3S1",0.6101408352572
"C9orf78",0.610924766342198
"DDIT3",0.610945069872056
"THOC2",0.610964976329817
"SZRD1",0.611015904307973
"NT5C3A",0.611059227101794
"NFX1",0.611059494682658
"SLC35A3",0.611203653459149
"UGT2B11",0.611289843909302
"CHD6",0.611289843909302
"DENND1B",0.611289843909302
"STX2",0.611773016348923
"BRD3",0.611773016348923
"RPA3",0.611964288858023
"TGIF1",0.612113677645928
"DCP2",0.612782980310733
"PCID2",0.612783381348688
"RP11-103B5.2",0.612783381348688
"DCPS",0.612895176327183
"REPS2",0.612895176327183
"TTYH3",0.613096421241899
"ABHD5",0.613712563264188
"VPS37A",0.613854130035219
"BICD2",0.613888664109746
"AQP7",0.614468587458944
"MRPL43",0.614777290460061
"HNRNPF",0.614881819616306
"NIPAL3",0.615344347401739
"CDC42EP4",0.615344347401739
"EDEM1",0.615527653902239
"AMDHD2",0.615943268435761
"OTUD4",0.61599006100521
"CCT6A",0.61638281545942
"MDM4",0.616653954956556
"CLTA",0.616905438319666
"RBPMS",0.617426984370141
"CXCL2",0.617537275016634
"ZFP91",0.617611887247247
"CMTM6",0.617796013332864
"OCIAD1",0.61795998255086
"HDAC7",0.618063139083815
"KIAA0100",0.618188182037368
"NSL1",0.61865445486237
"SPATA13",0.618688549275008
"SPATA20",0.618889427935427
"OLFM2",0.618889427935427
"C7orf55-LUC7L2",0.619233187307413
"MRPL11",0.619308456077898
"ADIPOR1",0.619320334858815
"CTNND1",0.619388548932311
"ERI1",0.619684372381541
"ATP2B4",0.619684372381541
"MTCH2",0.619730904558806
"SLC35C2",0.619765525740461
"LRRC58",0.619769223124426
"SERPINA6",0.619861347705829
"PKD1",0.619971045700265
"AFMID",0.620305359929688
"SLITRK4",0.620399284561734
"PET117",0.620399284561734
"C8orf33",0.620565810373043
"LRRC42",0.620701130944268
"SLC50A1",0.620811109334364
"ATP6AP2",0.620863359298856
"CEBPB",0.621013854244687
"CHIC2",0.621521178910349
"STRAP",0.621657875028811
"RHBDF1",0.622593581915001
"SFPQ",0.623120539515047
"ELAC2",0.623436337802113
"RP11-558F24.4",0.623953419972662
"CALCOCO1",0.623953419972662
"DHX33",0.624104199645991
"LRRC20",0.624104199645991
"MIER1",0.62422402531019
"RBFA",0.624545709023861
"TXNDC11",0.624633177200991
"B3GNT2",0.624777867522032
"CYTH2",0.624777867522032
"CTB-171A8.1",0.624777867522032
"D2HGDH",0.62491936724328
"RSPRY1",0.624960662041101
"OSMR",0.625308296903578
"SSR2",0.625451417363119
"HNRNPD",0.62597863223369
"IDH2",0.626078814057494
"RNF8",0.6261160762595
"FEM1C",0.62612993496859
"HNRNPC",0.626465135257221
"SAA2",0.626559562751256
"NEDD9",0.626677544397474
"BRD2",0.626988278596588
"EMG1",0.627269282939198
